100.5300244,236.724792
494.3935166,234.7092937
1084.615002,231.960826
1527.567993,229.7620853
2117.598227,227.1052108
2804.181825,224.8603947
3392.203924,223.1652497
4860.968227,219.5456421
6863.883857,216.7039639
8867.564491,213.4959126
11017.66386,208.341341
13660.36809,202.1557834
15421.31028,198.4442481
17622.70317,193.7017866
18943.19465,191.0211776
21584.17762,185.6599596
22904.6691,182.9793506
24225.16059,180.2987416
26206.11297,176.1747857
28187.49567,171.8447448
29948.43785,168.1332096
31266.77776,166.483025
32364.67716,165.451346
33462.57656,164.419667
34560.47597,163.3879881
35658.37537,162.3563091
36756.27477,161.3246301
37763.65551,160.659427
38950.35231,160.0856117
40048.25171,159.0539327
41145.29048,158.4344235
42241.46862,158.2270841
43337.21645,158.2258295
44431.67333,158.8428297
45525.6999,159.6659147
46620.5871,160.0768299
47715.04398,160.6938301
48809.07055,161.5169151
50559.68518,162.7514172
52091.58057,163.7800853
53623.90626,164.6026685
54719.22378,164.8074988
55814.54129,165.0123292
56910.71943,164.8049897
58007.32789,164.3915654
59103.50603,164.184226
60199.68417,163.9768866
61296.29263,163.5634623
62392.47077,163.3561228
63488.64891,163.1487834
64803.97662,162.9411931
65901.01539,162.3216839
67375.30989,161.6788445
69033.26027,160.7610156
70727.4696,159.8431452
71824.93869,159.0175511
72922.40777,158.1919571
74593.22102,157.2283169
75959.02505,156.265026
77910.26929,154.8430995
80008.39953,153.0546326
81863.37728,151.0832579
83620.7498,149.203588
85133.3442,147.9195533
86596.56222,146.9561509
88507.8458,145.8090493
90043.61401,144.9829534
91473.28626,144.0653859
93115.58076,143.1246767
94212.61953,142.5051675
95309.6583,141.8856583
96625.41632,141.4719831
97722.4551,140.8524738
98819.06355,140.4390495
99915.67201,140.0256252
101231.43,139.61195
102547.1881,139.1982748
103862.9461,138.7845996
105178.7041,138.3709243
106495.7531,137.3389944
107593.2221,136.5134004
108690.6912,135.6878063
109788.5906,134.6561273
110886.49,133.6244483
111984.8197,132.3866844
113082.7191,131.3550054
114181.4792,129.9111567
115280.2392,128.4673079
116378.9992,127.0234592
117478.1896,125.3735255
118578.2406,123.3114221
119428.2954,122.0510442
